188	1.30663e-06	1.70459e-06	6.79273e-07	0.404498	0.00434931	0.000627603	0.00350214	16.9563
189	1.22795e-06	1.57993e-06	6.21359e-07	0.400453	0.00430583	0.00062133	0.00346712	16.8631
190	1.15515e-06	1.46604e-06	5.69061e-07	0.396449	0.00426279	0.000615119	0.00343245	16.7706
191	1.08772e-06	1.36189e-06	5.21777e-07	0.392484	0.00422018	0.00060897	0.00339813	16.6786
192	1.02521e-06	1.26652e-06	4.78973e-07	0.38856	0.00417799	0.000602882	0.00336415	16.5872
193	9.67192e-07	1.17911e-06	4.4018e-07	0.384674	0.00413622	0.000596855	0.00333051	16.4964
194	9.13307e-07	1.09889e-06	4.0498e-07	0.380828	0.00409486	0.000590888	0.00329721	16.4063
195	8.63209e-07	1.0252e-06	3.73004e-07	0.37702	0.00405392	0.00058498	0.00326424	16.3167
196	8.16589e-07	9.57442e-07	3.43922e-07	0.37325	0.00401339	0.000579132	0.0032316	16.2278
197	7.73169e-07	8.95063e-07	3.17445e-07	0.369517	0.00397326	0.000573341	0.00319928	16.1395
198	7.32692e-07	8.37579e-07	2.93311e-07	0.365822	0.00393353	0.000567609	0.00316729	16.0518
199	6.94927e-07	7.84554e-07	2.71289e-07	0.362164	0.0038942	0.000561934	0.00313562	15.9647
200	6.59661e-07	7.35593e-07	2.51174e-07	0.358543	0.00385527	0.000556315	0.00310426	15.8782
